,LATITUDE,LONGITUDE,SURVEY_YEAR,CPUE,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE
520,55.34779,-163.40224,2016,709.0,6.1,8.2
521,55.34785,-167.54079,2003,470.0,4.6,7.3
522,55.34803,-166.35441,2011,1476.0,3.8,7.6
523,55.34849,-164.56121,2006,1728.0,4.0,6.7
524,55.34868,-165.76116,1999,221.0,3.4,4.6
525,55.34872,-166.35466,1997,479.0,3.8,8.4
526,55.34927,-167.56274,2012,372.0,3.0,5.8
527,55.34937,-164.5395,2003,1804.0,4.5,7.7
528,55.34945,-167.5588,2007,3716.0,3.6,8.8
529,55.3495,-167.55575,1993,267.0,3.9,8.9
530,55.34962,-163.4086,2007,1142.0,3.0,5.3
531,55.34962,-163.40515,2006,4936.5,3.5,8.1
533,55.3498,-166.35146,2001,836.0,4.0,7.8
534,55.34992,-167.55667,1990,419.0,3.5,8.6
535,55.34992,-164.00775,1986,230.0,2.6,4.3
536,55.35,-167.53333,1977,64100.0,3.8,8.5
537,55.35,-166.96692,1980,977.0,3.8,5.9
539,55.35,-165.76667,1976,886.0,4.0,5.4
540,55.35,-163.43333,1975,2431.0,2.0,5.2
541,55.35,-163.41667,1976,1312.0,5.8,11.1
542,55.35042,-166.33967,1988,274.0,3.7,7.2
543,55.35061,-166.34949,2018,1182.0,4.4,7.4
544,55.35123,-164.01888,2012,241.5,2.0,4.7
545,55.35139,-166.34745,2006,2420.0,4.1,5.9
546,55.35142,-166.33025,1990,2294.0,3.5,7.5
547,55.35173,-167.5631,2008,2001.0,3.3,7.4
548,55.35189,-165.7764,2006,2015.0,3.9,6.5
549,55.35239,-164.58044,1997,1563.0,5.0,6.9
550,55.35247,-164.02034,2010,260.0,3.0,5.5
551,55.35284,-166.98941,1999,135.0,3.3,4.9
552,55.3529,-164.5467,2001,4212.0,4.3,7.0
553,55.35384,-163.4415,1981,424.0,5.0,9.0
555,55.35475,-165.77759,1988,423.0,3.7,6.6
556,55.35692,-167.57367,1980,3594.0,4.5,6.1
557,55.35717,-166.35925,1989,3812.0,3.7,6.1
558,55.35851,-167.54971,2009,1836.0,3.4,6.3
559,55.35892,-166.96234,1991,944.0,3.4,7.7
560,55.35942,-163.97905,1996,88.0,3.6,7.7
561,55.36233,-163.98975,1989,147.0,2.7,6.0
562,55.36617,-163.44634,1987,224.0,5.0,6.3
563,55.36667,-166.35,1976,507.0,3.2,7.7
564,55.36667,-165.16667,1976,1329.5,3.5,6.5
565,55.37021,-167.52736,1996,605.0,4.3,6.9
566,55.37808,-163.99267,1987,303.0,4.5,6.4
567,55.37842,-163.43625,1991,1385.0,4.4,6.6
568,55.38225,-165.21725,1989,1013.0,4.1,5.9
570,55.38417,-164.00634,1991,465.5,4.2,7.5
571,55.41708,-163.49233,1990,7909.0,3.9,6.9
572,55.42442,-167.56075,1988,464.0,4.3,6.7
573,55.595,-167.57042,1991,567.0,3.4,10.1
574,55.60742,-165.17542,1988,69.0,3.5,6.5
575,55.63077,-164.57836,2004,393.0,4.4,7.9
576,55.63333,-168.25,1975,4557.0,3.0,6.8
577,55.63603,-164.577,1998,977.5,4.6,6.9
578,55.6365,-165.17608,1989,333.0,4.0,6.4
579,55.63968,-164.60365,1999,2043.0,2.6,4.7
580,55.64162,-165.15692,1997,200.0,4.2,7.4
581,55.64284,-164.58059,1988,351.0,2.9,7.0
584,55.64435,-164.578,2001,1008.0,3.7,6.9
585,55.64486,-164.58226,2000,529.0,2.9,5.9
586,55.64542,-167.57284,1980,3038.0,5.0,5.3
587,55.6462,-165.18709,2012,1356.0,2.6,4.7
588,55.64667,-162.84583,1979,823.0,6.6,9.0
589,55.64707,-165.18856,2009,182.0,3.5,5.7
590,55.64831,-164.58371,2009,417.0,1.6,5.5
591,55.64834,-164.59,1978,1899.5,3.3,6.5
592,55.64864,-167.58052,1997,259.0,3.9,7.9
593,55.64866,-165.17064,2015,992.0,5.1,7.2
594,55.65,-166.98917,1979,234.0,4.0,6.9
595,55.65,-162.86667,1975,345.0,1.6,4.5
596,55.65003,-164.57219,2016,243.0,5.6,9.6
597,55.65016,-165.19478,2013,222.0,3.2,6.3
598,55.65064,-165.1879,2005,1661.0,4.4,6.1
599,55.65095,-163.41415,2001,640.0,3.4,7.9
600,55.65109,-164.58875,1990,440.0,3.4,7.1
601,55.65134,-162.90692,1994,636.0,3.6,5.1
602,55.65167,-164.01,1978,1869.5,3.1,6.4
603,55.65291,-168.1989,2001,5929.0,4.1,7.2
604,55.65334,-165.16342,1987,284.0,4.2,6.5
605,55.65355,-166.96263,1998,134.0,4.1,8.3
606,55.65362,-164.62426,2006,831.0,3.8,6.5
607,55.65453,-164.60407,1995,329.0,2.4,6.4
608,55.65459,-164.54675,1986,521.0,3.0,5.7
609,55.655,-164.62875,1985,262.0,4.3,9.2
610,55.65509,-162.85567,1986,480.0,3.0,4.8
611,55.65595,-164.60501,2014,635.0,4.0,8.1
612,55.65658,-168.19184,1981,630.0,3.9,7.1
613,55.65667,-166.395,1979,326.0,4.2,5.3
614,55.65692,-167.59,2001,137.0,4.0,7.6
615,55.65692,-163.99975,1982,560.0,2.1,7.0
616,55.65717,-166.97975,1986,188.5,3.8,6.9
618,55.658,-163.40992,1985,509.0,3.7,6.5
619,55.65831,-166.98721,2016,549.0,4.7,9.0
621,55.65891,-165.80902,1998,473.0,4.1,9.4
622,55.65904,-166.3841,2000,128.0,3.5,5.8
623,55.65925,-164.02117,1983,583.0,3.3,8.9
624,55.65942,-167.57975,1990,2126.0,3.7,7.5
626,55.65992,-165.18835,2008,1305.0,3.1,5.7
627,55.65993,-164.5927,2012,267.0,1.6,4.5
628,55.65994,-165.17956,2016,637.5,5.3,9.9
629,55.65998,-165.20028,1995,184.0,3.8,5.4
630,55.65999,-163.41449,1998,962.0,4.6,7.2
631,55.66004,-166.39285,2005,2017.0,4.2,7.0
632,55.66033,-166.37883,1982,366.0,4.2,6.6
633,55.66048,-162.83417,2012,652.0,1.8,4.2
634,55.6605,-166.38275,1992,444.0,3.9,7.3
635,55.6605,-166.38092,1993,297.0,4.1,8.5
636,55.66059,-166.38241,2015,561.0,5.0,7.9
637,55.66084,-168.25417,1979,20512.5,4.1,6.4
638,55.66091,-163.41268,2012,249.5,1.8,4.4
640,55.661,-162.84025,1988,133.0,4.7,6.6
641,55.66104,-163.4067,2004,370.0,3.9,7.5
642,55.66107,-165.80184,2017,185.0,4.5,10.0
643,55.66159,-165.19484,1994,70.0,3.3,5.6
644,55.66207,-167.58515,2004,279.0,4.1,8.4
645,55.66208,-162.8493,2001,151.0,3.6,5.7
646,55.66212,-167.58742,1995,373.0,3.5,6.3
647,55.66225,-165.17055,2006,276.0,3.8,7.3
648,55.66234,-168.1845,1992,252.0,0.0,7.7
649,55.66252,-167.58713,1996,362.0,4.3,7.0
650,55.66255,-163.40741,2002,685.0,3.0,6.9
651,55.66267,-165.18434,1986,871.5,3.8,6.2
652,55.66275,-165.80081,2003,773.0,4.7,7.4
653,55.66279,-162.84165,2010,545.0,4.2,8.3
654,55.6629,-163.4136,2013,888.0,2.8,7.6
655,55.66294,-166.38346,2010,424.5,3.7,5.5
656,55.66295,-164.57259,2015,389.5,4.9,7.1
657,55.66298,-165.19286,2007,410.0,3.1,6.0
658,55.66299,-166.98175,2005,450.0,4.3,8.3
659,55.66317,-165.83109,1987,148.0,4.5,6.8
660,55.66318,-163.4098,2009,346.0,0.4,5.2
661,55.66324,-163.4067,2008,747.0,1.9,4.2
662,55.66342,-164.59034,1994,271.5,3.7,6.9
663,55.66342,-162.83998,2012,89.0,5.9,8.3
664,55.66354,-166.37875,1999,187.0,3.2,4.7
665,55.66356,-164.594,2010,453.0,2.2,5.2
666,55.66376,-167.59661,2000,125.0,3.4,6.6
667,55.66417,-162.8425,1978,1013.0,3.5,6.3
668,55.66417,-162.841,1993,1302.0,4.6,7.2
670,55.66419,-163.3844,2003,3210.5,4.0,7.6
671,55.66425,-168.21142,1994,170.5,3.8,6.7
672,55.6643,-167.58255,2017,721.0,4.5,8.5
673,55.66433,-168.17942,1984,142.0,5.2,8.0
674,55.66434,-163.98425,1981,838.0,3.4,5.5
675,55.66442,-164.5925,1984,215.0,3.1,9.5
676,55.66445,-163.3806,2015,814.0,4.8,7.2
677,55.6645,-167.594,1994,556.0,3.5,6.3
678,55.66456,-164.0539,1999,1287.0,1.9,4.2
679,55.66459,-166.9813,1995,139.0,3.1,6.9
680,55.66467,-166.966,1989,206.0,3.5,7.3
681,55.66467,-163.40825,1983,599.0,3.1,9.3
682,55.66468,-166.3913,2002,504.5,3.8,6.8
683,55.66475,-167.5849,2002,417.0,3.7,6.4
684,55.66475,-166.98342,1985,208.0,4.0,8.8
685,55.66491,-162.83734,2018,221.0,5.5,7.5
686,55.665,-163.40267,1987,338.0,4.2,7.1
687,55.66504,-168.18875,2000,143.0,3.7,6.7
688,55.66514,-163.4139,2000,581.0,2.2,5.9
689,55.66517,-164.58775,1981,560.0,3.6,5.9
690,55.66524,-165.8026,2002,723.0,4.0,7.6
691,55.66534,-162.78517,1990,387.5,4.3,7.1
692,55.66542,-168.1935,1995,259.0,3.3,6.1
693,55.66542,-167.5991,1999,319.0,3.4,4.7
694,55.66542,-164.0125,1993,2835.0,3.2,8.3
695,55.66556,-165.1644,2010,952.5,3.4,4.6
696,55.66557,-166.98954,2018,140.0,4.5,7.8
697,55.6656,-162.82739,2016,875.5,5.6,8.2
698,55.66566,-168.18959,2013,1849.0,3.9,6.6
699,55.66575,-166.96808,1994,245.0,3.9,6.7
700,55.66584,-163.38682,1995,826.0,1.7,6.6
701,55.66588,-165.79881,2015,327.0,5.1,7.8
703,55.66609,-168.191,1989,682.0,3.8,11.3
704,55.66609,-166.99392,1983,140.0,4.1,10.0
705,55.66617,-168.17934,1983,108.0,4.2,8.2
706,55.66617,-163.41634,1991,12346.0,2.9,6.6
707,55.66633,-165.80042,1992,616.0,4.2,8.9
708,55.66633,-164.58667,1983,1525.5,3.5,8.7
709,55.66635,-165.79853,2014,1146.0,4.1,8.2
710,55.66639,-167.5923,2005,3869.0,4.3,8.1
711,55.66645,-162.85076,1995,122.0,2.2,6.4
712,55.66647,-167.59153,2014,1572.0,4.2,10.8
713,55.66655,-168.1836,2007,585.0,3.6,7.0
714,55.66657,-163.39403,1997,837.5,2.6,7.8
715,55.66662,-165.80487,2010,453.0,3.6,5.3
716,55.66663,-165.20407,1998,287.0,4.5,6.7
717,55.66667,-167.56667,1975,898.0,3.4,6.8
718,55.66667,-166.96667,1975,1123.0,4.5,5.8
719,55.66667,-166.4,1975,991.0,3.2,8.3
720,55.66667,-166.36667,1976,967.0,3.4,8.1
721,55.66667,-165.8,1977,532.0,4.1,7.4
722,55.66667,-165.1675,1978,1285.0,3.3,4.9
723,55.66667,-165.16667,1977,1646.0,4.0,7.7
724,55.66667,-164.58333,1977,3868.0,4.5,8.3
725,55.66667,-164.0,1977,1140.0,4.2,8.3
726,55.66667,-163.38333,1976,3950.0,1.0,4.3
727,55.66683,-163.40517,1984,231.0,2.7,7.8
728,55.66686,-166.39469,2018,929.0,4.4,7.8
729,55.66689,-168.19516,2012,286.0,3.1,7.5
731,55.66693,-162.84735,2000,382.0,2.6,5.5
732,55.66698,-167.57724,1998,565.0,4.0,8.0
733,55.66706,-168.2041,1999,414.0,3.3,4.9
734,55.66714,-168.1895,1997,2482.0,4.1,7.7
735,55.66717,-165.1845,1983,1498.0,4.2,8.6
736,55.66723,-167.58319,2016,68.0,4.6,8.8
737,55.66723,-163.40062,2011,298.0,3.8,5.4
738,55.66727,-166.38339,2017,828.0,4.2,8.4
739,55.66731,-164.60291,2018,315.0,4.8,8.2
740,55.6675,-166.979,1990,422.5,3.6,7.9
741,55.6675,-164.005,1992,1289.0,2.5,7.2
742,55.66757,-167.57545,2003,187.0,4.6,7.9
743,55.66758,-163.43097,2018,228.0,4.2,7.3
744,55.66759,-162.83745,2011,174.0,4.4,5.5
745,55.66767,-168.19042,1982,77.0,3.9,6.4
746,55.66769,-165.80696,2013,410.5,3.5,6.5
747,55.6677,-168.18293,2002,1297.0,3.7,9.0
748,55.66774,-164.59336,2017,269.0,3.1,9.6
749,55.66775,-168.2,2005,458.0,4.3,7.9
750,55.66776,-168.19121,1996,196.0,4.1,8.3
751,55.66784,-162.82083,1987,697.0,4.6,6.4
752,55.66789,-163.41562,2017,205.0,2.3,9.6
753,55.6679,-162.82566,2010,1021.0,2.1,5.2
754,55.66791,-165.80325,2004,271.0,4.3,7.2
755,55.66797,-165.80324,2011,1134.0,4.0,7.8
756,55.66797,-165.17467,2017,616.0,4.2,9.9
757,55.66803,-168.18615,2004,1592.0,4.1,7.8
758,55.66808,-166.97895,2003,253.0,4.5,7.9
759,55.66808,-166.3845,1984,1224.0,5.4,8.8
760,55.66821,-164.61694,2007,655.0,3.1,6.1
761,55.66829,-167.59816,2018,3093.0,4.5,7.8
762,55.66834,-163.39583,1979,326.0,6.3,8.0
763,55.66842,-168.19,1986,73.0,4.1,6.6
764,55.66842,-165.80567,1997,885.5,4.1,8.7
765,55.6685,-165.78358,1986,74.0,4.1,7.0
766,55.6685,-165.16217,1990,912.0,3.9,6.6
767,55.66856,-166.98054,2012,114.0,2.8,5.6
768,55.66862,-163.40731,1996,150.0,3.5,7.3
769,55.66864,-164.584,2002,595.0,4.3,7.6
770,55.66871,-165.80061,2012,464.5,2.9,5.3
771,55.66876,-166.3868,1998,541.0,3.9,9.0
772,55.66886,-168.18569,2017,3137.0,4.4,8.5
773,55.66892,-166.99092,1984,369.0,4.7,9.3
774,55.66892,-164.576,1980,2341.0,3.0,5.5
775,55.669,-165.79067,1989,4593.0,3.5,6.8
776,55.669,-165.16242,1993,58.0,4.3,7.8
777,55.669,-164.58275,1987,791.0,4.4,6.3
778,55.66909,-162.81317,1981,637.0,4.6,8.1
779,55.66916,-162.86248,1996,843.0,4.9,6.5
780,55.66917,-168.176,2003,132.0,4.6,7.8
781,55.66917,-167.60083,1979,1013.0,4.0,6.7
782,55.66917,-163.3945,1981,548.0,3.8,8.2
783,55.66939,-163.41129,2014,1744.0,3.8,8.2
784,55.66942,-168.1975,1985,63.0,3.9,7.7
785,55.66942,-166.99359,1981,229.0,4.3,5.8
786,55.66942,-162.82958,1991,3545.0,4.6,6.2
787,55.6695,-163.40565,2007,942.0,2.4,5.8
788,55.66953,-165.18105,2004,501.0,4.2,7.8
789,55.6696,-166.98165,2008,2357.5,3.4,8.1
790,55.6697,-164.59015,2008,1047.0,2.3,4.8
791,55.66974,-162.8356,2013,920.0,2.9,6.5
792,55.66979,-166.99028,1996,67.0,4.3,7.0
793,55.66998,-165.18,2002,715.0,4.2,6.7
794,55.67,-165.79825,1985,162.0,5.2,9.5
795,55.67,-165.18584,1979,570.0,4.2,5.6
797,55.67006,-163.40918,2010,340.0,2.0,4.9
798,55.67007,-162.8311,2008,154.0,3.2,3.7
799,55.67009,-167.58842,2010,191.0,3.8,6.2
800,55.67011,-166.9805,2009,380.5,3.6,6.2
801,55.67016,-167.59952,2013,153.5,3.8,6.8
802,55.67017,-165.17334,1981,732.0,4.0,5.7
803,55.67018,-167.58641,2012,2360.0,2.9,6.1
804,55.6702,-166.38046,2006,1439.5,3.9,6.8
805,55.67033,-167.58433,1992,684.0,3.9,7.4
806,55.67033,-167.58395,2006,311.0,3.9,6.8
807,55.67038,-165.8034,1995,1657.0,2.9,6.9
808,55.67041,-164.60563,2013,1490.0,2.5,6.7
809,55.67044,-165.79635,2007,503.0,3.3,6.2
810,55.6705,-168.19134,1993,2021.0,4.3,7.5
811,55.6705,-166.38184,1994,979.5,3.3,6.0
812,55.67052,-162.83091,2017,1914.0,3.0,7.0
813,55.67058,-165.17858,2018,1256.0,4.8,8.1
814,55.67081,-166.37826,2014,5572.5,4.0,9.2
815,55.67083,-163.40084,1982,1825.0,2.5,5.8
816,55.671,-166.37142,1983,308.0,4.1,9.0
817,55.671,-165.81725,1981,267.0,4.2,5.9
820,55.67102,-162.85875,1999,563.0,2.2,3.4
821,55.67108,-164.60033,1992,605.0,2.5,7.6
822,55.67108,-164.02098,1995,2120.0,1.7,6.8
823,55.67109,-167.5844,2008,587.0,3.4,7.6
824,55.67109,-166.99889,1997,131.5,3.7,7.9
825,55.67117,-167.58675,2007,381.5,3.8,8.6
826,55.67119,-165.16433,2011,2812.0,4.1,8.0
827,55.67129,-168.20799,2018,311.0,4.4,7.5
828,55.67139,-165.1703,2003,797.0,4.6,7.9
829,55.67142,-163.40075,1993,795.0,3.0,6.7
830,55.67142,-162.8274,2009,366.0,2.4,4.7
831,55.67151,-168.20162,2010,131.0,3.9,5.4
832,55.67153,-166.99377,2013,1688.5,3.7,6.6
833,55.67164,-166.99595,2001,280.0,4.0,7.0
834,55.67166,-168.192,2009,473.0,3.4,5.8
835,55.67166,-168.19011,2014,131.0,4.2,10.6
836,55.67167,-166.97892,1993,247.0,3.9,8.3
837,55.67167,-165.80417,1982,542.0,3.9,7.8
838,55.67167,-164.58584,1982,2601.0,2.2,5.5
839,55.67168,-162.83175,2006,305.5,3.6,7.8
840,55.67169,-168.1801,1998,361.0,3.8,8.2
841,55.67175,-162.85317,1980,1032.0,3.9,5.5
842,55.67182,-167.58697,2011,328.0,3.8,7.3
843,55.67184,-163.99966,1997,4717.0,2.4,8.1
844,55.67196,-167.59872,2015,578.0,5.0,9.3
845,55.67198,-165.8038,2008,538.0,3.0,5.9
846,55.67202,-168.18776,2015,786.0,4.9,9.1
847,55.67206,-165.80816,2016,401.0,5.0,9.3
848,55.67207,-165.79945,1996,645.0,4.4,7.5
849,55.67212,-165.1997,1999,227.5,3.0,4.5
850,55.67216,-166.99259,2010,153.5,3.8,6.0
851,55.67228,-162.82787,2015,1202.0,5.6,7.0
852,55.6723,-165.7989,1999,261.0,3.2,4.7
853,55.67234,-166.38475,1990,946.0,3.8,7.4
854,55.6725,-165.8225,1979,633.0,4.1,5.5
855,55.67259,-167.57708,1986,221.0,3.8,6.4
856,55.67264,-166.37412,1995,872.0,2.9,6.6
857,55.67265,-166.3935,2009,232.0,3.2,6.2
859,55.67275,-164.01092,1987,1101.0,4.1,6.2
860,55.67285,-167.58635,2009,157.5,3.4,6.3
861,55.67292,-165.15484,1985,76.0,4.5,9.7
862,55.67295,-163.40175,2006,491.0,3.0,8.0
863,55.673,-167.56434,1984,841.0,4.6,9.4
864,55.673,-166.98059,1988,251.0,3.4,7.1
865,55.67305,-166.38505,2004,390.5,4.1,8.1
866,55.67306,-168.18781,2006,2030.0,4.2,8.7
867,55.67308,-163.39767,1989,1414.0,1.4,6.9
868,55.67311,-164.00445,2018,3169.0,3.9,7.2
869,55.67317,-167.587,1985,70.0,3.8,9.2
871,55.67345,-162.8366,2007,1545.0,2.8,6.0
872,55.67349,-166.98773,2002,1131.0,3.7,7.9
873,55.67375,-166.40342,1986,144.0,5.4,6.6
874,55.67391,-168.2035,2011,392.0,3.5,7.2
875,55.674,-162.8292,2004,288.0,4.5,6.6
876,55.67402,-162.84745,2005,474.0,4.6,7.0
877,55.67404,-166.3852,2001,450.0,4.0,7.8
878,55.67408,-167.58342,1981,639.0,4.3,5.9
879,55.67417,-166.98,1982,262.0,3.9,6.9
880,55.67417,-164.00417,1985,358.0,3.0,8.7
881,55.67421,-166.3914,2007,1943.0,3.4,6.1
882,55.67425,-165.1795,1991,716.0,3.4,7.1
883,55.6743,-162.83645,2002,111.0,4.3,6.7
884,55.67435,-166.98199,2015,1269.0,4.9,9.3
885,55.67459,-166.38039,2016,352.0,4.8,9.2
886,55.67467,-165.80125,1983,1016.0,4.3,9.2
887,55.67484,-165.15725,1982,713.0,4.8,5.9
888,55.6749,-166.98966,2014,1447.5,4.1,9.1
889,55.67496,-166.38873,2011,1079.0,3.8,8.1
890,55.67504,-162.84263,1998,343.0,5.4,8.7
891,55.67505,-166.98525,2007,1261.0,3.5,8.8
892,55.67508,-166.98335,2011,270.0,3.8,7.5
893,55.67508,-166.39025,1980,1661.5,3.5,4.1
894,55.67517,-163.39349,1999,684.0,2.2,4.0
895,55.6752,-166.3832,2008,7077.0,3.2,6.0
896,55.67525,-165.16259,1984,510.0,5.0,9.9
897,55.6753,-162.86671,1997,338.0,3.3,7.6
898,55.67538,-162.83721,2003,719.0,4.6,7.7
899,55.6755,-162.81492,1989,865.0,2.6,6.9
900,55.67557,-168.1854,2008,260.0,3.4,7.6
901,55.67559,-165.774,1980,362.0,4.0,3.8
902,55.67567,-163.40134,1994,111.0,3.3,7.1
903,55.6758,-162.79412,2014,482.0,4.1,7.8
904,55.67586,-168.18972,2016,353.0,4.3,8.4
905,55.67589,-165.79741,2001,1577.0,4.2,8.3
906,55.67592,-168.16984,1980,1428.0,4.0,6.5
907,55.67598,-166.39253,2012,608.0,2.9,5.6
908,55.676,-167.56634,1983,417.0,4.2,8.8
909,55.67607,-166.9904,2004,179.0,4.0,8.4
910,55.67609,-165.16317,1992,724.0,4.2,8.6
911,55.67614,-164.58797,2011,575.5,3.6,7.7
912,55.67627,-164.59551,2003,1525.0,3.9,7.5
913,55.67632,-164.00434,2015,786.0,4.8,7.3
914,55.67643,-165.16735,2001,807.0,4.0,7.2
915,55.67665,-166.38806,2003,246.0,4.6,7.6
916,55.67667,-165.805,1978,152.0,3.6,5.8
917,55.67684,-166.33117,1981,553.0,4.3,5.6
918,55.67701,-165.1866,2000,265.0,3.0,6.6
920,55.67716,-165.79925,2000,349.0,3.5,6.8
921,55.67717,-166.35225,1985,227.0,3.9,9.6
922,55.67728,-165.13971,1996,554.0,4.1,6.8
923,55.67732,-164.05665,1996,2045.0,2.9,7.7
924,55.67734,-166.37884,1991,1067.5,3.5,7.4
925,55.67741,-166.38985,1997,267.0,3.5,8.8
926,55.67741,-165.79279,2005,1363.5,4.5,7.1
927,55.67753,-166.98859,1999,490.0,3.4,4.9
928,55.67759,-163.41184,1980,1136.0,3.2,5.5
929,55.678,-164.00325,1990,1055.0,3.1,6.9
930,55.67817,-168.14983,1990,334.0,3.8,7.2
931,55.67832,-166.38654,1996,415.0,4.3,7.8
932,55.67834,-166.37334,1978,351.0,3.9,6.0
933,55.67845,-165.806,2009,216.5,3.4,6.1
934,55.67851,-166.99045,2000,159.0,3.5,5.6
935,55.67887,-166.98136,2006,185.0,4.0,6.4
936,55.67908,-165.80436,2018,4956.0,4.5,8.1
937,55.67909,-166.98401,2017,520.0,4.3,8.2
938,55.67917,-166.97984,1992,767.0,3.8,7.8
939,55.67917,-163.98333,1979,253.0,4.5,8.7
940,55.67936,-163.39333,2016,223.0,5.0,8.4
941,55.6795,-163.99442,1980,958.0,3.0,4.7
942,55.6805,-165.80742,1994,301.0,3.9,6.3
943,55.68085,-166.38771,2013,54.0,3.6,6.2
944,55.68109,-165.14842,1980,1048.0,3.3,5.0
945,55.68134,-165.80717,1988,5346.0,4.0,7.1
946,55.68159,-165.8,1993,308.0,4.3,7.2
947,55.68292,-166.968,1987,220.0,4.3,7.0
951,55.68333,-166.38333,1977,1266.0,3.7,6.9
952,55.68333,-165.78333,1976,1856.5,3.1,6.3
953,55.68333,-165.76667,1975,2072.0,3.3,5.3
954,55.68333,-165.16667,1975,967.0,3.1,5.0
955,55.68333,-164.58333,1975,1123.0,2.6,5.6
956,55.68333,-164.01667,1975,1519.0,2.5,5.6
958,55.68333,-163.38333,1975,7728.0,2.0,5.6
959,55.68333,-162.81667,1976,1393.0,1.8,4.1
961,55.6834,-163.42455,1999,577.0,2.9,8.2
962,55.68345,-165.17675,2014,1521.0,4.0,7.8
963,55.68417,-168.15917,1978,15073.5,5.4,6.6
964,55.68423,-164.00616,2013,593.0,2.2,6.3
965,55.68475,-163.40567,1986,413.0,2.5,4.6
966,55.68518,-164.61325,1997,2436.0,4.0,8.2
967,55.6855,-166.97042,1980,835.0,3.7,5.9
968,55.68575,-163.39583,1990,2753.0,3.0,6.5
969,55.68642,-162.88025,1985,68.0,4.5,6.7
972,55.68725,-166.396,1989,1173.0,3.8,6.5
973,55.6875,-166.97167,1978,345.0,3.9,6.5
974,55.6876,-164.01235,2002,1543.0,3.8,6.5
975,55.68767,-163.99298,2010,2374.0,1.8,4.5
977,55.68833,-167.5575,1978,9117.0,3.9,6.6
978,55.68833,-163.40917,1978,1899.0,3.3,6.5
979,55.6884,-163.9922,2000,1943.0,2.5,5.1
980,55.68909,-167.56875,1989,500.0,3.8,7.2
981,55.68942,-164.58633,1991,1828.0,2.9,6.4
982,55.69,-163.99826,2007,1462.5,2.7,6.0
983,55.69009,-162.83084,1982,238.0,4.7,7.0
984,55.69086,-162.80321,1999,532.0,3.6,7.8
985,55.69125,-164.02942,1986,668.0,2.0,4.8
986,55.69342,-163.9865,1989,843.0,1.9,5.9
987,55.69406,-164.00663,2014,319.0,4.0,8.8
988,55.69453,-165.80071,2006,437.0,3.9,7.3
989,55.69468,-164.00106,2001,1544.5,3.6,8.2
990,55.69508,-163.99465,2006,4719.0,3.5,8.5
991,55.69514,-163.99049,2011,609.0,3.2,5.4
992,55.69523,-164.00116,1998,1823.0,3.6,6.9
993,55.6959,-164.01015,2005,3470.0,4.1,8.2
994,55.69637,-164.006,2003,1865.0,4.1,7.5
995,55.69653,-163.97979,2012,422.0,0.6,4.7
996,55.69859,-163.40608,1992,33732.0,2.3,7.6
997,55.7,-167.56667,1976,1367.0,3.3,8.8
998,55.7,-166.96667,1976,967.0,3.5,8.4
999,55.7,-165.18333,1976,4254.0,2.3,5.4
1002,55.70033,-168.1665,1987,154.0,4.5,8.1
1004,55.70059,-164.01577,2017,263.0,2.4,9.7
1005,55.70133,-163.9889,2016,148.0,4.8,9.8
1006,55.7031,-164.01081,2008,626.0,1.6,4.7
1007,55.70397,-163.9981,2004,499.0,3.4,7.4
1008,55.70508,-164.02017,1991,1860.0,3.1,6.9
1009,55.70548,-164.01645,2009,517.0,0.7,5.6
1010,55.71434,-167.58675,1988,862.0,3.9,6.8
1011,55.71667,-168.15,1976,5712.0,3.5,9.2
1012,55.71842,-164.0055,1988,448.0,2.3,6.1
1013,55.72925,-167.56209,1982,357.0,4.1,6.3
1014,55.75109,-166.39467,1988,68.0,5.0,6.7
1015,55.75933,-168.20808,1988,267.0,3.9,8.0
1016,55.956,-165.18934,1988,1830.0,3.4,6.8
1017,55.96667,-162.8,1975,1519.0,1.0,4.7
1018,55.96963,-168.21491,2002,468.0,3.8,8.3
1019,55.96983,-164.60059,1990,711.5,2.6,7.1
1020,55.97222,-163.95595,2005,283.0,4.1,6.8
1021,55.97259,-165.10033,1991,414.0,3.5,6.9
1022,55.97489,-163.9446,2000,427.0,1.9,5.6
1023,55.97542,-164.543,1988,834.0,2.6,8.7
1024,55.97544,-163.93746,2003,1131.5,3.9,7.6
1025,55.97667,-162.80334,1978,3868.0,3.4,6.0
1026,55.97685,-167.03151,1998,681.0,4.1,8.6
1027,55.98111,-162.23675,2000,848.0,4.7,9.8
1028,55.98134,-162.82341,2000,815.0,4.7,8.6
1029,55.9815,-162.26216,2004,1711.0,4.4,7.5
1030,55.98167,-163.98833,1978,3546.0,3.5,4.9
1031,55.98167,-163.38667,1978,1243.0,2.8,5.6
1032,55.98175,-165.19467,1989,603.0,2.9,6.2
1033,55.9819,-163.9613,2001,901.0,3.3,7.0
1035,55.98263,-165.18411,2018,396.0,4.0,8.2
1036,55.98336,-162.79226,1999,855.0,2.6,7.8
1037,55.984,-167.03356,1999,681.0,3.4,4.9
1038,55.98433,-167.60259,1980,980.0,4.5,5.5
1039,55.98433,-162.82292,1988,851.0,2.6,6.6
1040,55.98467,-167.60317,1986,221.0,3.7,6.3
1041,55.98467,-165.80684,1991,101.0,3.7,7.0
1042,55.98467,-164.59167,1994,767.0,3.6,7.2
1043,55.985,-162.22667,1978,1085.0,3.8,6.9
